time,v_rl,v_rr,delta_fl,delta_fr
36.53299045562744,0.4976521688141644,0.5025268513433885,0.014925791963028345,0.014760652977926725
36.55032444000244,0.4976703788258079,0.5025431492728993,0.014911313448100927,0.014746392027673139
36.57031464576721,0.4976950640926423,0.5025580369231978,0.014866556563607247,0.014702342314729222
36.586834192276,0.49768891122988673,0.5025517269537049,0.014866556025925348,0.014702293777254738
36.60417151451111,0.4976657742342084,0.5025105984488524,0.014819655271097965,0.014656305321292251
36.62337327003479,0.4976199733406948,0.50245040703978,0.014787650306199218,0.014624974712475591
36.64148569107056,0.4975642339384088,0.5023851495565842,0.014771513637720446,0.01460925205502761
36.659003257751465,0.4975198246472286,0.5023251958270186,0.014739050591279224,0.014577584655335762
36.67692232131958,0.497495532116613,0.5022846773325382,0.014705901063086557,0.01454526847015103
36.69525146484375,0.49710903508349746,0.5026413169239018,0.017008629983854107,0.016797864534749074
36.71128988265991,0.49711917471346795,0.5026439510524819,0.016992645524452676,0.016782318319951806
36.72829866409302,0.49715067469734026,0.5026640047572373,0.01696088062156953,0.01675138490465411
36.74674105644226,0.49719414904463155,0.5026990270023212,0.016928768100473945,0.016720045743991108
36.76469659805298,0.49721593655128465,0.5027229154737483,0.01692876857642478,0.016720032320050926
36.782084703445435,0.49726675456695174,0.502769023162846,0.016896037475915726,0.016687984446607906
36.80157661437988,0.4973149361092478,0.5028138425982963,0.016862368210751377,0.016654962849400157
36.820329904556274,0.4973539507760994,0.5028495454671259,0.016827330690742492,0.01662057108230197
36.83777666091919,0.4973774093947786,0.5028676202820977,0.01679155215006567,0.016585454692523705
36.85499811172485,0.4973845997527618,0.5028645479662277,0.01675459516490907,0.01654927948830487
36.87291717529297,0.49737500577223176,0.5028430380027233,0.016716554494013103,0.01651201434298155
36.890583992004395,0.49735800346841996,0.5028249503977651,0.016716553781972898,0.016511989200265198
36.90675473213196,0.4969187786924813,0.5031484563751666,0.019079177173674466,0.018816503741607704
36.92409944534302,0.4968710140543015,0.5030830558636209,0.01904202728709148,0.01878040298575634
36.94200325012207,0.49682781433907147,0.5030215052202641,0.019004608652353205,0.018744096507089303
36.96046280860901,0.49681248216663737,0.5029965641001933,0.01898576830699028,0.01872582840634429
36.97881197929382,0.4967988010792587,0.5029636033230243,0.018947868897401854,0.018689083695681674
36.99809789657593,0.4968082103279666,0.502955084781502,0.018909675260732506,0.01865203011506633
37.01717233657837,0.49683373854542767,0.5029717739776088,0.01889031794908469,0.01863327431362727
37.0348379611969,0.49687627745086654,0.5030022847578177,0.0188516211302181,0.018595612981417986
37.05139350891113,0.49690070584485524,0.5030218767011188,0.018831829725459492,0.018576322724356942
37.06608510017395,0.4969555904590369,0.5030622221183638,0.01877118552383905,0.01851716889628463
37.08354425430298,0.4969981859474762,0.5031124750452435,0.01877118631063457,0.018517033564073415
37.10321664810181,0.49702377979359463,0.5031287038894154,0.0187296728423334,0.0184765042682713
37.121647119522095,0.496651504612305,0.5035470614766803,0.02114427630615978,0.0208249124080373
37.13982796669006,0.4966685915667195,0.5035624140916835,0.021123695826725353,0.020804750668497185
37.156567096710205,0.4966730816601262,0.5035545611272477,0.021081629733408214,0.02076382797962939
37.17550349235535,0.4966527047737429,0.5035265999518622,0.02106012855250139,0.02074285341180282
37.19243574142456,0.4966146176121589,0.5034704759724593,0.021016726351970938,0.020700689471040867
37.211413621902466,0.496565992447501,0.5034017703576573,0.020972125498943228,0.020657441196426873
37.22973823547363,0.49652204791241505,0.5033362244064822,0.020927185824437977,0.020613927295518586
37.2490508556366,0.49649941341663867,0.5032834104160395,0.020858817956761477,0.020547688510096584
37.265968799591064,0.4964960036678381,0.5032577737262569,0.02081306242870351,0.020503411110937897
37.282631397247314,0.4965067923032203,0.503263824502131,0.020813063424397704,0.020503549978522884
37.30298972129822,0.4961442755475059,0.5036621457407086,0.023168565922419226,0.022788261938448073
37.321431159973145,0.4961947465275412,0.503700153248851,0.023125198909005107,0.022746268440678286
37.33916258811951,0.4962436570613445,0.5037482903586846,0.02310322191533576,0.022724910976866575
37.35689115524292,0.49626946989362625,0.5037712536929213,0.023081169324243866,0.02270349050535092
37.376195669174194,0.49631288879072033,0.5038176254617309,0.023058652343516783,0.02268151384516326
37.394455432891846,0.4963530197677678,0.5038459850618301,0.02298913672110814,0.022613983454287556
37.41220808029175,0.49636836504232285,0.5038621550812876,0.022965089907680536,0.022590493634266018
37.42903923988342,0.49636585247081905,0.5038478824444915,0.022916337216121185,0.022543115552122295
37.44719481468201,0.4963405884631717,0.5038050649522605,0.02286552717390755,0.022493818193914272
37.46541690826416,0.4963297435447806,0.5037665710390795,0.022786901868747655,0.022417642485295985
37.4834463596344,0.4963025901243548,0.503736683276237,0.022786901025783735,0.022417661242855935
37.503042459487915,0.4958386689980476,0.5040074350314229,0.025099130756443877,0.024654476585540763
37.52425217628479,0.49581473452944513,0.5039567406192459,0.02505021517071615,0.024607411808236
37.543323040008545,0.4958100982393907,0.5039389847932595,0.025025729168808297,0.02458385477516334
37.56033134460449,0.49581737892168587,0.5039214423328643,0.02497658832217109,0.024536558370749972
37.577359437942505,0.495840352576756,0.503931012059416,0.024951923582682944,0.024512853559648384
37.59665536880493,0.4958822247857413,0.5039556642958986,0.02490225982417016,0.024464928078109516
37.61578059196472,0.495928577282739,0.5039970846932292,0.024877024538842107,0.024440519107753467
37.634995222091675,0.495963886081932,0.5040104743112228,0.024800065119634063,0.024366121798498064
37.65249300003052,0.4960069016850028,0.5040626716184744,0.024800066152351974,0.024365978346691186
37.66971182823181,0.4960516892954886,0.5041017724492297,0.024747232454127577,0.02431473076604096
37.68774676322937,0.49609266554015125,0.5041181927805025,0.024635861420755134,0.024206888494286538
37.704517126083374,0.4957111595920407,0.5044921554189427,0.02694963779390047,0.026439130646961573
37.72275900840759,0.4957040976788774,0.5044705532538766,0.026896293243131808,0.026387588566006315
37.74038791656494,0.49568643371496024,0.5044524440707845,0.026896292301364255,0.026387545262169354
37.75878548622131,0.4956515704461327,0.5043861327425965,0.02681361227573298,0.026307881660216026
37.7761013507843,0.49560083615722106,0.5043179055397776,0.02678575101114422,0.02628113087737205
37.7945294380188,0.49556339225940904,0.5042510864390447,0.026729465977751943,0.026227062292270453
37.81339144706726,0.4955564746061795,0.504219580975908,0.02667244569183591,0.026172211879422314
37.831886768341064,0.49554543331412837,0.5041877586188925,0.02664370959657969,0.026144713387426854
37.849674701690674,0.49556686421175167,0.5041724543757772,0.026557145612684074,0.026061446628050433
37.86764693260193,0.49560177015062207,0.5041845976961005,0.02649894640165762,0.026005449739958664
37.88557815551758,0.49561934313669653,0.5042022270120654,0.02649894712181311,0.026005471327412266
37.90430498123169,0.4956442982436298,0.5042188459016745,0.02646965457536421,0.02597723482085712
37.92376923561096,0.49534888792909754,0.5046397273771522,0.028659871810716275,0.02808521008360909
37.94357347488403,0.49540130075936956,0.5046870481144211,0.028605470586756,0.028032739886815428
37.96212387084961,0.49544228192812606,0.5047248474735604,0.028549449472386357,0.027978658593363015
37.98121166229248,0.4954667053306756,0.5047446867276486,0.028491432826870167,0.02792264143950174
38.00071859359741,0.49546605403734373,0.504749792171712,0.02849143235810825,0.027922525892404515
38.02172493934631,0.49544486142286426,0.5047063058670381,0.02839995849011423,0.027834350753161097
38.04153895378113,0.49540149206182293,0.5046486653001324,0.0283682165073893,0.027803807522108315
38.06014323234558,0.49536189348958676,0.5045680040846773,0.028271628306950625,0.027711023932150525
38.07949137687683,0.4953302775568439,0.5044902756366528,0.028172642131026215,0.02761600538878639
38.09796857833862,0.49493840261057437,0.5047780471180956,0.030317601729777266,0.029676007930866888
38.11781978607178,0.4949408041731853,0.5047629506731212,0.0303013224670714,0.02966049898074985
38.13648271560669,0.4949551792744583,0.5047548756464013,0.030272032020950412,0.029632585744225892
38.15536451339722,0.4949910794237367,0.5047646604689674,0.03021341873521255,0.029576486935710022
38.173346519470215,0.4950343569435829,0.5047972528068364,0.03018391075623139,0.029548214701538456
38.191171169281006,0.49509933365742576,0.5048281361959042,0.03006389164382739,0.029433035811841535
38.21104836463928,0.49515420598764137,0.504873615674299,0.03000267483164798,0.029374162481127897
38.23008728027344,0.4951921331565241,0.5049264927127268,0.03000267588656591,0.02937394165689433
38.24810171127319,0.4952066454395394,0.5049494305342936,0.03000267617571062,0.029373812747868655
38.266342878341675,0.49524421509070826,0.504962196784951,0.029873742798782743,0.029249846399148183
38.28462362289429,0.49523850994814916,0.5049696936290449,0.029873741619688587,0.02924960157953649
38.30199956893921,0.4952443654285792,0.5049460775773507,0.029770202630770903,0.029150156932447047
38.31958556175232,0.49483621736144356,0.5052044118428255,0.03184438582487559,0.03113760095335305
38.3359854221344,0.4948098540725578,0.505173738603513,0.031844384653542335,0.031137621576120544
38.35503053665161,0.4947678417884887,0.5050971235845814,0.031779151531381444,0.03107532532960633
38.37378907203674,0.49473220841884824,0.5050332971072885,0.03174591963506135,0.031043722962028397
38.39285445213318,0.49472918040070724,0.5049800898406002,0.03164559260103861,0.030947921590562366
38.41171431541443,0.49474389850810174,0.5049586086303843,0.03157834847966523,0.03088374666739302
38.43004322052002,0.4947589752757107,0.5049578221693392,0.03154480605622734,0.030851710650891206
38.44929838180542,0.49479571307115366,0.5049785316613028,0.03151100183232547,0.030819434495950482
38.46772313117981,0.49488309128148233,0.5050275951038012,0.031375563188209554,0.030689716564237024
38.487208127975464,0.4949060259195769,0.5050556817141307,0.03137556406018405,0.03068965412900493
38.50762629508972,0.49459469119402744,0.5054358630757025,0.033464459024405535,0.03268672655348226
38.527076721191406,0.4946580635423548,0.5055066873336541,0.03341224340755744,0.03263645927372316
38.546226501464844,0.49467704502824356,0.5055249090191231,0.03334651601503413,0.03257340283188803
38.563416957855225,0.4946719351491635,0.5055282427660348,0.03334651529646315,0.03257326876771138
38.58067274093628,0.49465535637755964,0.5055000201731923,0.03327804872913109,0.03250768328676479
38.59914779663086,0.49461981708277075,0.5054410706081947,0.033206575451493414,0.03243934406867233
38.618911027908325,0.4945761291870556,0.5053622873704697,0.03313277310346585,0.03236891174374801
38.63742804527283,0.494544554163365,0.5052747083212722,0.033019189455479214,0.03226057871077348
38.656054735183716,0.49453812847936185,0.5052322423016143,0.03294294169311307,0.032187841661062144
38.67565965652466,0.49452258339450916,0.5051815612305538,0.032904788898878934,0.032151620217341303
38.69421148300171,0.4941780658589546,0.5054781727067524,0.03494761897669463,0.03410103366998918
38.71468186378479,0.4942126415763435,0.5054889897671349,0.0349334891267139,0.03408770661879945
38.73335909843445,0.4942700302674772,0.5055091656397876,0.03483457275477253,0.03399349423626674
38.7524197101593,0.49432806893078945,0.5055489932518878,0.034768344987720745,0.033930324482619234
38.770822286605835,0.4943866458822229,0.5055969401938565,0.03470081831249594,0.03386581167472702
38.788489818573,0.4944080604325864,0.5056269014228333,0.03470081916576362,0.03386570273575895
38.80859637260437,0.4944544412709683,0.5056722051261604,0.03463115517065063,0.033799025548341355
38.82782602310181,0.49448446581429245,0.5057035181411089,0.03455865477118092,0.03372959725412361
38.8459849357605,0.49448001724444207,0.5057219958421733,0.0345586536549618,0.033729292746706996
38.86427402496338,0.494471140036704,0.505691391658363,0.03444375833237867,0.0336195184820669
38.88228511810303,0.49446295758087827,0.5056600849693583,0.034362196834249126,0.03354167568244737
38.900803565979004,0.49407582284670887,0.505909470600778,0.036358377636614314,0.03544261014820371
38.9220130443573,0.4940337591749553,0.5058324536567017,0.03630243289476276,0.03538951114654676
38.94049382209778,0.49400356713698784,0.505753661074161,0.03622793077407671,0.03531885478924668
